counter	timestamp	deadtime	chA_height	chA_position	chA_integral	chB_height	chB_position	chB_integral	chC_height	chC_position	chC_integral	chD_height	chD_position	chD_integral
1045	1679327191771150.8	0.01396558739754694	270.7976	100	5.72106e-08	283.9297	100	6.235067e-08	0.0	0	0.0	190.86993	100	4.0735753e-08
1046	1679327191810399.2	0.005493437044239183	206.84329	100	4.2448796e-08	476.13077	100	9.9009014e-08	333.4293	100	6.922993994140624e-08	217.86768	100	4.7837432e-08
1047	1679327191830252.5	0.005674409619935287	465.0891	100	9.763692e-08	402.5413	100	8.466351e-08	191.60834	100	3.9763857421875005e-08	454.2255	100	9.90951e-08
1048	1679327191831601.8	0.0447926267281106	360.3231	100	7.482525e-08	585.8023	100	1.2230066e-07	279.11786	100	5.7466821777343755e-08	350.90826	100	7.3710275e-08
1049	1679327191833816.0	0.02406128614587829	335.72543	100	7.032446e-08	256.35422	100	5.462785e-08	346.67572	100	7.186682836914064e-08	219.4469	100	4.5587193e-08
1050	1679327191855061.8	0.01161446640140485	290.99496	100	6.169727e-08	350.49307	100	7.4114325e-08	268.0447	100	5.738093725585938e-08	295.49963	100	5.891254e-08
1051	1679327191859190.0	0.012054060635577743	261.93878	100	5.1879297e-08	412.07904	100	9.022267e-08	455.26154	100	9.625058886718751e-08	331.53156	100	7.268306e-08
1053	1679327191883587.8	0.006755695208169678	78.55118	101	1.6456505e-08	553.46985	100	1.161282e-07	407.32822	100	8.466777758789064e-08	788.48865	100	1.6498828e-07
1054	1679327191898926.8	0.014464269262660074	301.6742	100	6.278546e-08	502.01868	100	1.0576324e-07	356.7098	100	7.404747265625e-08	268.2001	100	5.5752942e-08
1055	1679327191920843.8	0.010193535753527485	244.53247	100	5.34821e-08	0.0	0	0.0	122.414795	100	2.6182679687500006e-08	421.85175	100	8.868057e-08
1056	1679327191985180.5	0.003450141563273595	405.50974	100	8.423807e-08	486.47586	100	9.709184e-08	427.95413	100	8.902206274414063e-08	371.67368	100	8.137198e-08
1057	1679327192017243.0	0.0066941872141024214	157.08142	100	3.343098e-08	248.65887	100	5.4667385e-08	372.60703	100	7.850157690429687e-08	500.33282	100	1.0514473e-07
1058	1679327192052127.2	0.007182407198792919	276.67917	100	6.0826075e-08	354.5	100	7.8005606e-08	324.83392	100	6.497003393554688e-08	232.34642	100	4.8121116e-08
1059	1679327192064972.5	0.00930424506180945	395.5847	100	8.284431e-08	370.26602	100	8.032534e-08	0.0	0	0.0	475.115	100	9.826203e-08
1060	1679327192069041.0	0.028100434119441513	258.25647	100	5.4230952e-08	151.5881	100	3.130154e-08	282.1922	100	5.831496704101563e-08	176.27423	100	3.736832e-08
1062	1679327192225871.0	0.008474726207958104	280.6437	100	6.1087285e-08	277.76462	100	5.8351848e-08	239.79987	100	5.081690966796876e-08	283.24115	100	5.8827588e-08
1063	1679327192244533.8	0.011648290229155023	340.1194	100	7.1572344e-08	287.76718	100	5.716428e-08	161.70837	100	3.4306377441406254e-08	270.07617	100	5.4056862e-08
1064	1679327192286668.0	0.005306990743883948	207.48868	100	4.573506e-08	343.4638	100	7.1144e-08	258.4183	100	5.183061303710938e-08	475.83414	100	9.919844e-08
1065	1679327192287415.5	0.17609351432880846	290.6795	100	6.0139854e-08	435.5474	100	9.0746916e-08	321.2312	100	6.743743188476563e-08	406.7448	100	8.529048e-08
1066	1679327192343756.8	0.003889703056436593	369.3085	100	7.697698e-08	382.63025	100	8.3949935e-08	210.74225	100	4.457949414062501e-08	290.98102	100	6.388905e-08
1067	1679327192362485.5	0.012063831411773689	226.21976	100	5.0129294e-08	268.5202	100	5.6053395e-08	232.49133	100	4.832659228515625e-08	242.41309	100	5.0597272e-08
1068	1679327192366216.8	0.012974789915966387	421.3093	100	8.781528e-08	134.77081	100	2.8686049e-08	335.8407	100	6.678220458984375e-08	169.65533	100	3.8990862e-08
1069	1679327192371112.0	0.007660031225604996	398.258	100	8.27241e-08	296.89545	100	6.2443554e-08	304.70718	100	6.357055737304688e-08	268.49014	100	5.683607e-08
1070	1679327192376914.2	0.01946077437664707	321.93484	100	6.751055e-08	468.39844	100	9.818624e-08	0.0	0	0.0	0.0	0	0.0
1071	1679327192395993.5	0.008141637055046443	274.90582	100	6.025631e-08	489.89066	100	1.0204278e-07	245.91566	100	5.4147750244140627e-08	673.4048	100	1.4071425e-07
1072	1679327192501545.0	0.0023245317084179644	269.50378	100	5.8692777e-08	345.6066	100	7.306867e-08	505.86838	100	1.0601331103515626e-07	358.6759	100	7.432749e-08
1073	1679327192513488.5	0.009811046511627907	539.5201	100	1.1272299e-07	329.7535	100	6.858991e-08	314.26648	100	6.55125927734375e-08	131.66364	101	2.9020317e-08
1074	1679327192519594.0	0.008683296495105778	162.28622	100	3.343524e-08	661.63684	100	1.387543e-07	451.7898	100	9.43358671875e-08	220.39325	100	4.3663775e-08
1075	1679327192728169.2	0.0014431002909034447	137.4762	100	2.8783957e-08	316.006	100	6.62282e-08	226.28091	100	4.876136083984375e-08	381.574	100	8.357109e-08
1077	1679327192786358.8	0.004222173691490136	130.3487	100	2.7152508e-08	417.47174	100	8.732612e-08	0.0	0	0.0	0.0	0	0.0
1078	1679327192888429.0	0.002169972624242028	248.22668	100	5.147324e-08	539.85065	100	1.1285274e-07	515.43506	100	1.0771046875000001e-07	363.23547	100	7.690681e-08
1079	1679327193012214.5	0.002119888248579521	214.77982	100	4.3319915e-08	637.4407	100	1.3371857e-07	531.79083	100	1.1193589501953126e-07	239.98235	100	5.222807e-08
1080	1679327193134792.0	0.001807561795654069	274.88867	100	5.747505e-08	310.44617	100	6.540798e-08	203.62482	100	4.258570654296875e-08	177.84186	100	3.534061e-08
1081	1679327193135737.2	0.15644171779141106	442.68738	100	9.2981956e-08	344.7262	100	7.534133e-08	0.0	0	0.0	326.72266	100	6.835788e-08
1082	1679327193137447.2	0.06651602880949019	542.95905	100	1.13902935e-07	275.414	100	6.000365e-08	0.0	0	0.0	0.0	0	0.0
1083	1679327193146831.5	0.012316521915790543	343.61917	100	7.476179e-08	245.62431	100	5.1777775e-08	413.01144	100	8.752517431640625e-08	405.8905	100	8.5720195e-08
1084	1679327193157138.2	0.02075744037390886	287.8315	100	5.979244e-08	377.89978	100	7.8310364e-08	257.67538	100	5.3553926513671875e-08	182.31	100	3.9880536e-08
1085	1679327193169451.2	0.00981597486485959	223.50528	100	4.4477186e-08	363.76773	100	7.581326e-08	237.35924	100	5.066513208007813e-08	451.45737	100	9.3760676e-08
1086	1679327193188702.2	0.014405364248170162	232.76334	100	4.8981363e-08	347.91058	100	7.349979e-08	214.61111	100	4.29956357421875e-08	172.23569	100	3.423563e-08
1087	1679327193289783.2	0.002173651380304028	265.73804	100	5.581944e-08	227.76396	100	4.9930456e-08	0.0	0	0.0	0.0	0	0.0
1088	1679327193303211.5	0.01570717839374556	227.03427	100	4.95869e-08	726.7489	100	1.5299567e-07	430.00763	100	9.421761743164064e-08	297.2261	100	6.4886564e-08
1089	1679327193385822.0	0.0026865197881948953	330.21313	100	7.2182395e-08	250.40326	100	5.0082367e-08	294.0856	100	6.133196215820313e-08	343.05472	100	6.8307116e-08
1090	1679327193389757.5	0.025913870806209313	224.89284	100	4.675632e-08	197.40903	100	4.269259e-08	0.0	0	0.0	0.0	0	0.0
1091	1679327193445643.0	0.0038653265732687975	78.7558	101	1.8533749e-08	269.91644	100	5.5706405e-08	489.736	100	1.0258546142578126e-07	0.0	0	0.0
1092	1679327193478047.5	0.0037931339847093897	526.97845	100	1.1071222e-07	189.86996	100	3.779929e-08	274.1669	100	5.681243823242188e-08	650.2224	100	1.3506694e-07
1093	1679327193538896.2	0.00362226716371787	170.99399	100	3.7261664e-08	406.49826	100	8.523572e-08	0.0	0	0.0	0.0	0	0.0
1094	1679327193593692.5	0.0040376616369933345	522.51715	100	1.09667745e-07	186.05963	100	3.932974e-08	286.75916	100	5.940843017578125e-08	262.8279	100	5.5318115e-08
1095	1679327193733927.5	0.0015845193143043672	339.80902	100	7.1670335e-08	159.68329	101	3.664559e-08	255.4245	100	5.2776683593750004e-08	176.34991	100	3.68721e-08
1096	1679327193752988.2	0.011719385138769026	323.9741	100	6.737332e-08	474.45016	100	9.983061e-08	257.20673	100	5.429259350585938e-08	480.437	100	1.00716505e-07
1097	1679327193763633.8	0.021269926562779866	265.86737	100	5.7915823e-08	542.7187	100	1.1364582e-07	397.47244	100	8.363483642578125e-08	351.58704	100	7.292554e-08
1098	1679327193775617.2	0.018608816797691313	227.99466	100	4.7252268e-08	249.20068	100	5.251267e-08	0.0	0	0.0	0.0	0	0.0
1099	1679327193789475.8	0.016169539340145183	69.56006	101	1.4854598e-08	226.44232	100	4.998596e-08	416.892	100	8.765011840820312e-08	342.6167	100	7.1422335e-08
1100	1679327193872671.2	0.0026909530673712625	424.0153	100	8.8517105e-08	279.39972	100	5.856528e-08	368.36264	100	8.067175366210938e-08	324.33694	100	6.7225905e-08
1101	1679327193877243.5	0.022110121283675004	173.16638	100	3.789262e-08	192.1897	100	4.183982e-08	0.0	0	0.0	548.9502	100	1.1501283e-07
1102	1679327193886743.0	0.011506066379223905	464.15567	100	9.652006e-08	469.77414	100	1.0251473e-07	0.0	0	0.0	0.0	0	0.0
1103	1679327193934193.2	0.004726366912424381	616.7557	100	1.2905208e-07	278.9189	100	6.0839504e-08	690.3572	100	1.4413860253906252e-07	0.0	0	0.0
1104	1679327193967771.0	0.006625244097283863	308.62442	100	6.41019e-08	476.18274	100	9.947207e-08	531.5481	100	1.1169932763671875e-07	259.14813	100	5.3572307e-08
1105	1679327193974727.0	0.005952380952380952	385.4978	100	8.1059554e-08	146.62836	100	3.185655e-08	149.39084	100	3.211615234375001e-08	166.01285	100	3.6904922e-08
1106	1679327193979933.8	0.020870036590323892	194.8247	100	4.298236e-08	351.8918	100	7.70002e-08	313.2384	100	6.526729809570314e-08	311.85056	100	6.558263e-08
1107	1679327194022466.5	0.005210167653356142	405.8514	100	8.504768e-08	448.6496	100	9.405576e-08	306.86475	100	6.431107055664063e-08	454.819	100	9.933707e-08
1108	1679327194051793.5	0.005539895393739918	339.14777	100	7.071224e-08	340.42712	100	7.459336e-08	302.82788	100	6.321495825195313e-08	493.2633	100	1.0766162e-07
1110	1679327194090863.8	0.006077098692344425	484.99667	100	9.706529e-08	458.02182	100	9.604687e-08	161.9447	100	3.6015744140625e-08	313.5413	100	6.630815e-08
1111	1679327194092573.5	0.09342258440046566	166.37555	100	3.313665e-08	0.0	0	0.0	265.2562	100	5.56619130859375e-08	99.79962	100	1.9990328e-08
1112	1679327194093591.5	0.05007865757734662	187.49872	100	3.765425e-08	0.0	0	0.0	351.8156	100	7.371412622070312e-08	81.105835	101	2.0429589e-08
1113	1679327194120460.2	0.008241080242560993	366.38522	100	7.614629e-08	338.221	100	7.0111604e-08	0.0	0	0.0	0.0	0	0.0
1114	1679327194186124.0	0.0034057200120543606	442.61987	100	9.2277915e-08	546.35944	100	1.1432721e-07	367.67245	100	7.648561474609374e-08	567.2147	100	1.1924253e-07
1115	1679327194239720.8	0.004208035301234831	471.34494	100	9.9787755e-08	438.0809	100	9.102686e-08	293.1768	100	6.120459814453125e-08	409.64117	100	8.5847645e-08
1116	1679327194250285.8	0.02064044081116481	510.78564	100	1.07475934e-07	469.28278	100	9.832925e-08	313.8272	100	6.824523583984375e-08	314.14252	100	6.5214316e-08
1117	1679327194314201.0	0.004497488560654614	358.21735	100	7.420701e-08	526.12854	100	1.09953874e-07	322.05496	100	6.69895712890625e-08	442.77765	100	9.241719e-08
1118	1679327194349426.8	0.0063401006279072926	414.0864	100	8.671799e-08	468.19962	100	1.0254877e-07	0.0	0	0.0	0.0	0	0.0
1119	1679327194367041.8	0.012654801380523786	174.80515	100	3.5947796e-08	333.66046	100	6.956245e-08	198.01968	100	4.2796728027343754e-08	211.5224	100	4.650789e-08
1120	1679327194390701.8	0.009621584589344725	372.04556	100	7.84456e-08	169.0924	100	3.6732803e-08	0.0	0	0.0	0.0	0	0.0
1121	1679327194424718.8	0.006561008264346948	404.52603	100	8.532177e-08	102.62268	101	2.1398945e-08	231.10896	100	4.85607138671875e-08	220.74915	100	4.6283734e-08
1122	1679327194444980.0	0.01101422670949977	217.80911	100	4.778807e-08	383.40842	100	8.0969365e-08	350.2626	100	7.276468310546875e-08	409.4884	100	8.646622e-08
1123	1679327194454988.5	0.011516129809429735	523.9571	100	1.09689914e-07	289.48868	100	6.058478e-08	353.95184	100	7.473181762695314e-08	354.30917	100	7.400057e-08
1124	1679327194478239.2	0.00945081189210153	129.44336	100	2.7425653e-08	146.83374	100	3.119162e-08	335.5008	100	6.974316674804687e-08	365.2288	100	8.026284e-08
1125	1679327194528801.2	0.004389873584843384	314.06985	100	6.306181e-08	286.23163	100	6.0090635e-08	129.8115	100	2.5585469726562496e-08	460.12967	100	9.597685e-08
1126	1679327194621250.2	0.0016131280230019152	189.39871	100	3.966959e-08	0.0	0	0.0	821.8268	100	1.7220758642578126e-07	622.7762	100	1.3097304e-07
1127	1679327194667695.5	0.00464906480499044	227.655	100	4.9047845e-08	217.57745	100	4.3454765e-08	401.46698	100	8.349145947265626e-08	305.6109	100	6.392151e-08
1128	1679327194684905.5	0.012906799612242071	412.509	100	8.654276e-08	168.66296	100	3.6945117e-08	367.12973	100	7.971938549804688e-08	684.95245	100	1.4344633e-07
1129	1679327194687264.8	0.05151033386327504	213.79895	100	4.5307015e-08	291.45312	100	6.101292e-08	0.0	0	0.0	0.0	0	0.0
1130	1679327194724824.0	0.003167268595801941	276.3584	100	5.974917e-08	122.43118	100	2.4900958e-08	274.85037	100	5.797802026367188e-08	631.0774	100	1.3130673e-07
1131	1679327194796402.5	0.0030666276408919165	277.79016	106	6.081043e-08	482.28394	106	1.4063909e-07	0.0	0	0.0	0.0	0	0.0
1132	1679327194811170.8	0.007774001008343227	198.1311	100	4.333969e-08	430.6863	100	9.082432e-08	0.0	0	0.0	0.0	0	0.0
1133	1679327194844056.5	0.004583801006553459	222.32901	100	4.687374e-08	233.85178	100	4.9368953e-08	138.28003	100	3.0553430175781254e-08	544.08606	100	1.1360358e-07
1134	1679327194852156.2	0.01617425695817715	450.09103	100	9.475353e-08	320.23895	100	6.743116e-08	315.43903	100	6.870207714843751e-08	0.0	0	0.0
1135	1679327194905854.5	0.003565568317885494	250.63577	100	5.239706e-08	318.5572	100	6.9528404e-08	347.8414	100	7.307548046875e-08	395.642	100	8.292951e-08
1136	1679327194939144.8	0.006575981567215977	159.94131	100	3.6351164e-08	525.39233	100	1.0935584e-07	310.10382	100	6.455815063476563e-08	368.05792	100	8.097861e-08
1137	1679327194988329.8	0.0050961831913151736	337.04816	100	7.0942285e-08	304.8221	100	6.468124e-08	0.0	0	0.0	0.0	0	0.0
1138	1679327194999742.2	0.010319306407274265	249.06438	100	5.226858e-08	0.0	0	0.0	190.87357	100	3.98386181640625e-08	328.19836	100	6.5687125e-08
1139	1679327195024897.8	0.008664300815463606	518.2099	100	1.084132e-07	246.19165	100	5.0572975e-08	210.83737	100	4.8328677734375e-08	252.47145	100	5.2689696e-08
1140	1679327195086850.2	0.00363633565109648	300.47437	100	6.37881e-08	263.2008	100	5.600024e-08	267.2168	100	5.31767412109375e-08	352.53128	100	7.692059e-08
1141	1679327195142990.0	0.0039244834250037166	132.27643	100	2.6459034e-08	474.3154	100	9.978202e-08	133.67017	100	2.645072119140625e-08	264.27066	100	5.25326e-08
1142	1679327195183706.5	0.006864292814126176	366.74	100	7.98493e-08	262.9696	100	5.5447227e-08	415.09595	100	8.730877197265627e-08	360.20752	100	7.514861e-08
1143	1679327195202755.5	0.011775487402237092	424.88464	100	8.8394636e-08	434.44916	100	9.0297426e-08	0.0	0	0.0	0.0	0	0.0
1144	1679327195223172.5	0.010883908864780278	412.0616	100	8.636575e-08	545.24475	100	1.1361744e-07	231.97375	100	5.106934619140625e-08	267.18558	100	5.5678782e-08
1145	1679327195268896.2	0.004771539721112629	407.8551	100	8.542248e-08	503.38922	100	1.0529373e-07	289.9886	100	6.341093847656249e-08	167.92902	100	3.520521e-08
1146	1679327195271653.5	0.04856452911188624	577.36993	100	1.2111097e-07	290.7369	100	6.096229e-08	284.4561	100	6.015154272460938e-08	185.36566	100	3.641984e-08
1147	1679327195302500.8	0.007937852237381048	264.29736	100	5.5955415e-08	552.5019	100	1.1634146e-07	196.48517	100	4.283363427734375e-08	134.1325	100	2.6365191e-08
1148	1679327195320026.5	0.0066757138353141145	327.6233	100	6.558816e-08	247.83174	100	5.3481152e-08	0.0	0	0.0	0.0	0	0.0
1149	1679327195325586.5	0.009072361852671788	418.07397	100	8.7832454e-08	295.1207	100	6.1198385e-08	105.94711	100	2.178496435546875e-08	306.26385	100	6.756377e-08
1150	1679327195354986.2	0.007016808078201116	418.11618	100	8.7665164e-08	351.76907	100	7.700396e-08	249.79028	100	5.468664477539063e-08	668.5784	100	1.4021191e-07
1151	1679327195467247.0	0.0018031794577718309	321.3612	100	6.809023e-08	313.62854	100	6.247822e-08	134.5003	100	2.5206983398437502e-08	252.71082	100	5.2936e-08
1152	1679327195468193.0	0.1934060228452752	406.7856	100	8.844242e-08	560.45154	100	1.1691173e-07	78.02969	100	1.687411669921875e-08	0.0	0	0.0
1153	1679327195487429.5	0.008901451754875342	560.5316	100	1.1814094e-07	244.15012	100	5.206831e-08	202.54645	100	4.280569482421875e-08	366.05515	100	7.678297e-08
1154	1679327195490793.5	0.028664731494920173	347.59338	100	7.3510456e-08	633.6255	100	1.3225512e-07	366.7507	100	7.747494873046875e-08	539.7791	100	1.1316939e-07
1155	1679327195504249.8	0.0062946610635317484	729.6195	100	1.5339589e-07	0.0	0	0.0	332.73883	100	6.861933740234375e-08	287.6075	100	5.99007e-08
1156	1679327195507592.0	0.029062744262062106	474.08096	100	9.470817e-08	461.1505	100	9.665903e-08	346.64368	100	7.1858984375e-08	508.61838	100	1.061438e-07
1157	1679327195567508.8	0.003637316645091608	385.1539	100	8.136403e-08	351.724	100	7.312528e-08	870.44257	100	1.827723974609375e-07	582.65125	100	1.2209631e-07
1158	1679327195668051.0	0.002070388464639757	314.48523	100	6.849129e-08	485.60968	100	1.02023535e-07	0.0	0	0.0	0.0	0	0.0
1159	1679327195748917.0	0.0025709290429480774	206.50058	100	4.5599343e-08	531.41437	100	1.1112947e-07	646.456	100	1.350021171875e-07	116.19891	100	2.558487e-08
1160	1679327195792908.5	0.005017093878170223	457.39398	100	9.53024e-08	356.54477	100	7.392308e-08	229.75981	100	4.988207592773438e-08	387.9082	100	8.105094e-08
1161	1679327195801860.8	0.012968804766912022	376.05862	100	7.8725044e-08	0.0	0	0.0	56.36966	103	1.2634290527343751e-08	162.06528	100	3.374025e-08
1162	1679327195804514.8	0.03785004516711834	139.56915	101	3.179157e-08	178.02338	100	3.8359406e-08	267.36078	100	5.8813773681640636e-08	724.4891	100	1.5215711e-07
1163	1679327195828296.2	0.01098036873332537	224.97372	100	4.635349e-08	366.81067	100	7.670013e-08	355.76804	100	7.420332885742188e-08	0.0	0	0.0
1164	1679327195832801.5	0.015515044051642932	242.02995	100	5.3397198e-08	367.6332	100	7.986951e-08	0.0	0	0.0	0.0	0	0.0
1165	1679327195896589.0	0.0029247074359940463	229.88469	100	3.873764e-08	135.03766	100	2.2161464e-08	0.0	0	0.0	0.0	0	0.0
1166	1679327195930782.8	0.003395917911021361	234.37157	100	4.965051e-08	237.00069	100	4.9331593e-08	0.0	0	0.0	0.0	0	0.0
1167	1679327195933298.5	0.09331651954602774	551.8369	100	1.1506984e-07	190.07867	100	4.1968544e-08	302.09555	100	6.286957421875001e-08	213.315	100	4.545435e-08
1168	1679327196087035.5	0.00162830079833262	581.8988	100	1.2197233e-07	0.0	0	0.0	558.2111	100	1.1742411914062501e-07	525.4364	100	1.09593365e-07
1169	1679327196104929.5	0.007697362245376889	255.29193	100	5.5077795e-08	162.20685	100	3.451927e-08	320.4129	100	7.017143505859376e-08	347.7911	100	7.224194e-08
1170	1679327196132170.2	0.00838181294863632	436.43604	100	9.175197e-08	475.1445	100	9.900216e-08	235.41225	100	5.088676928710938e-08	592.10394	100	1.2331051e-07
1172	1679327196184954.2	0.005845037949126983	347.25992	100	7.2950186e-08	309.63916	100	6.417906e-08	310.51358	100	6.166481518554689e-08	99.042725	100	2.2416291e-08
1173	1679327196236531.0	0.004303769380830429	324.1912	100	6.77406e-08	403.42834	100	8.421168e-08	402.0356	100	8.355582299804688e-08	172.92004	100	3.7846437e-08
1174	1679327196243970.0	0.006665791029093059	192.05737	100	4.0540172e-08	303.94778	100	6.652885e-08	422.40927	100	8.830595654296875e-08	444.63916	100	9.234439e-08
1175	1679327196247694.8	0.015443522654754308	213.5155	100	4.278958e-08	522.8764	100	1.1415433e-07	303.90802	100	6.064715478515625e-08	337.9458	100	6.990814e-08
1176	1679327196252593.0	0.02401883076331844	223.73047	100	4.68755e-08	314.68137	100	6.9007505e-08	474.34268	100	9.887333227539062e-08	461.19873	100	9.7349634e-08
1178	1679327196334007.2	0.06585097607918615	437.94363	100	9.1942546e-08	199.64679	100	4.1164515e-08	122.80286	100	2.6119804199218753e-08	395.0186	100	8.272173e-08
1179	1679327196366557.2	0.006861464119652255	76.95807	100	1.451088e-08	376.94986	100	7.846557e-08	171.67996	100	3.610304248046875e-08	225.653	100	4.4967827e-08
1180	1679327196501565.8	0.0016564682613264107	265.79874	100	5.7670825e-08	188.71524	100	4.0936744e-08	560.1244	100	1.1713790185546876e-07	311.7496	100	6.7488024e-08
1181	1679327196542681.5	0.0036714089031665903	580.08563	100	1.2195532e-07	245.34857	100	5.100173e-08	331.49246	100	7.01583935546875e-08	235.8768	100	5.1646715e-08
1182	1679327196544067.0	0.029489105935386926	367.05893	100	7.60336e-08	282.41946	100	6.1836545e-08	183.76544	100	3.8619986328125e-08	401.1796	100	8.753891e-08
1183	1679327196583046.0	0.005636855048820278	318.7888	100	6.723362e-08	170.9798	100	3.6416267e-08	198.9914	100	4.377532568359376e-08	279.29965	100	5.9437713e-08
1184	1679327196600242.2	0.015513307984790874	290.3125	100	6.14636e-08	226.02678	100	4.7821363e-08	365.9616	100	7.926843212890625e-08	168.5521	100	3.732843e-08
1185	1679327196645611.5	0.004871222961030216	241.02922	100	4.805061e-08	431.8087	100	9.042458e-08	474.3543	100	9.522464648437502e-08	198.21643	100	4.097219e-08
1186	1679327196683153.0	0.006669458828307442	251.42896	100	5.533842e-08	493.14154	100	1.0250416e-07	175.07477	100	3.8347460449218756e-08	453.4881	100	9.482402e-08
1187	1679327196716226.2	0.00441901841378213	699.4422	100	1.4711519e-07	321.56717	100	6.807075e-08	258.19434	100	5.405844116210937e-08	249.591	100	5.1696198e-08
1188	1679327196723201.2	0.012481467434403338	261.42935	100	5.4603905e-08	217.4552	100	4.5561368e-08	295.91882	100	6.469654638671875e-08	522.9382	100	1.0928317e-07
1189	1679327196739095.2	0.009809483994266602	440.44775	100	9.252942e-08	293.57037	100	6.4502956e-08	0.0	0	0.0	0.0	0	0.0
1190	1679327196756817.8	0.0074375488425988305	499.0793	100	1.04273504e-07	300.603	100	6.2267986e-08	201.2984	100	4.225913232421875e-08	416.34973	100	8.734731e-08
1191	1679327196830410.2	0.0030155664055548544	379.00354	100	8.001954e-08	456.74268	100	9.580124e-08	78.38623	101	1.73687138671875e-08	0.0	0	0.0
1192	1679327196838885.5	0.01452577613215608	316.9529	100	6.3270264e-08	270.82254	100	5.8354697e-08	0.0	0	0.0	0.0	0	0.0
1193	1679327196848055.2	0.026139599312520842	223.68808	100	4.76141e-08	143.58157	100	2.970852e-08	182.48517	100	3.967926708984375e-08	477.77908	100	9.962123e-08
1194	1679327196888933.0	0.005490850527495098	800.62744	100	1.6851203e-07	273.52332	100	5.6954505e-08	548.47925	100	1.145406064453125e-07	370.26053	100	7.668372e-08
1195	1679327196908911.2	0.0112886481068245	718.7534	100	1.506096e-07	327.96298	100	7.156301e-08	278.7451	100	5.857828857421876e-08	212.77356	100	4.3801474e-08
1196	1679327196912847.0	0.030372957465386055	269.98312	100	5.6235937e-08	311.0319	100	6.17877e-08	477.001	100	9.925556689453126e-08	217.9013	100	4.486967e-08
1197	1679327196926838.8	0.011816838995568686	349.8588	100	7.307213e-08	551.3671	100	1.1639992e-07	449.50977	100	9.339950927734375e-08	399.81775	100	8.440709e-08
1198	1679327197003389.8	0.0029377440988376615	318.81006	100	6.941823e-08	270.78043	100	5.7082975e-08	418.37735	100	8.774872583007814e-08	0.0	0	0.0
1199	1679327197078165.8	0.002933486384796888	152.47568	100	3.431411e-08	82.07318	100	1.618821e-08	223.02652	100	4.8749314453124996e-08	202.64673	100	4.600082e-08
1200	1679327197079489.2	0.04701739850869925	213.81909	100	4.4664926e-08	326.8127	100	6.863517e-08	579.0705	100	1.2093185986328124e-07	304.45972	100	6.130177e-08
1201	1679327197108471.5	0.007564791416210735	494.04535	100	1.0757811e-07	359.13113	100	7.581264e-08	146.99408	100	3.240493652343751e-08	395.76956	100	7.903593e-08
1202	1679327197150056.5	0.005645313816404079	418.24326	100	8.718183e-08	259.7963	100	5.6903225e-08	0.0	0	0.0	286.25568	100	5.7487924e-08
1203	1679327197150979.2	0.16463059918557302	148.33704	100	2.9523102e-08	432.81912	100	9.120611e-08	300.97495	100	6.331120336914062e-08	508.65054	100	1.06379e-07
1204	1679327197180810.8	0.004690521470921963	335.95245	100	7.0372856e-08	364.64053	100	7.574114e-08	157.91931	100	3.43530341796875e-08	353.59598	100	7.386005e-08
